update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
16,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
17,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
18,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
19,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
20,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
21,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
22,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
23,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
24,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
25,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
26,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
27,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
28,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
29,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
30,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
31,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
32,REAL,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
33,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
34,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
35,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
36,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
37,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
38,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
39,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
40,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
41,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
42,REAL,0.0,0.0,0.0,0.015625,0.015625,0.00625,0.008558164961018222,5,CSV
43,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
44,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
45,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
46,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
47,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
48,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
49,REAL,0.0,0.0,0.0,0.015625,0.015625,0.00625,0.008558164961018222,5,CSV
50,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
51,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
52,REAL,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
53,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
54,REAL,0.0,0.0,0.015625,0.015625,0.015625,0.009375,0.008558164961018222,5,CSV
55,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
56,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
57,REAL,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
58,REAL,0.015625,0.0,0.0,0.015625,0.015625,0.009375,0.008558164961018222,5,CSV
59,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
60,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
61,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
62,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
63,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
64,REAL,0.015625,0.0,0.0,0.0,0.015625,0.00625,0.008558164961018222,5,CSV
65,REAL,0.0,0.0,0.0,0.015625,0.015625,0.00625,0.008558164961018222,5,CSV
66,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
67,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
68,REAL,0.015625,0.0,0.0,0.015625,0.015625,0.009375,0.008558164961018222,5,CSV
69,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
70,REAL,0.0,0.015625,0.0,0.0,0.015625,0.00625,0.008558164961018222,5,CSV
71,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
72,REAL,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
73,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
74,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
75,REAL,0.015625,0.0,0.0,0.0,0.015625,0.00625,0.008558164961018222,5,CSV
76,REAL,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
77,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
78,REAL,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
79,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
80,REAL,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
81,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
82,REAL,0.0,0.0,0.0,0.015625,0.03125,0.009375,0.013975424859373685,5,CSV
83,REAL,0.0,0.0,0.03125,0.015625,0.0,0.009375,0.013975424859373685,5,CSV
84,REAL,0.0,0.015625,0.015625,0.0,0.015625,0.009375,0.008558164961018222,5,CSV
85,REAL,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
